,Team,MatchID,Split No.,Period,Delta Time,Delta xG,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
85,AC Milan,2302764,1,1,23,1.0532538900000001,Error,Error,1.4181818181818182,2,2,2,0,0.295558558559345,0.5818181818181818,0.5183982683982684
86,AC Milan,2302764,2,2,45,1.057847663,Error,Error,1.5769230769230769,2,3,2.4615384615384617,0,0.25872916986884953,0.48717948717948717,0.5786935286935287
87,AC Milan,2302764,3,3,15,0.082578052,Error,Error,1.6,2,3,2.3636363636363638,0,0.28592645085012186,0.45454545454545453,0.5112554112554113
88,AC Milan,2302764,4,4,21,3.76122419,Error,Error,1.621212121212121,2,3,2.5833333333333335,1,0.2695312272594294,0.4696969696969697,0.575
89,Liverpool,2302764,0,1,22,0.045281665,Error,Error,1.4363636363636363,2,3,2.1818181818181817,0,0.29034529319519675,0.5818181818181818,0.6575036075036075
90,Liverpool,2302764,1,1,24,0.149583819,Error,Error,1.509090909090909,2,3,2.1818181818181817,0,0.28846329528741677,0.509090909090909,0.5067099567099567
91,Liverpool,2302764,2,2,46,1.570483734,Error,Error,1.3636363636363635,2,2,2,0,0.2914273097031461,0.6363636363636364,0.6298701298701299
92,Liverpool,2302764,3,3,16,0.0,Error,Error,1.8545454545454545,2,3,2.727272727272727,0,0.2802430287481941,0.32727272727272727,0.21515151515151515
93,Liverpool,2302764,4,4,21,3.096828907,Error,Error,1.5777777777777777,2,3,2.2,0,0.3006780702337982,0.4444444444444444,0.5599999999999999
94,AS Monaco,3752619,0,1,23,0.030981608,Error,Error,1.6,2,3,2.3636363636363638,1,0.29583155387963467,0.45454545454545453,0.4636363636363636
95,AS Monaco,3752619,1,1,23,0.0,Error,Error,1.3272727272727274,2,2,2,0,0.29766666769676636,0.6727272727272727,0.6462481962481963
96,AS Monaco,3752619,2,2,18,0.148155554,Error,Error,1.3636363636363635,2,2,2,0,0.2955938219979524,0.6363636363636364,0.5971139971139972
97,AS Monaco,3752619,3,2,30,0.348910628,Error,Error,1.3484848484848484,2,2,2,0,0.2825135228991192,0.6515151515151515,0.727116402116402
98,FC Porto,3752619,0,1,22,0.010999546,Error,Error,1.4545454545454546,2,2,2,0,0.29551095663692295,0.5454545454545454,0.5240259740259741
99,FC Porto,3752619,1,1,22,0.086325325,Error,Error,1.9111111111111112,2,4,3.2,1,0.2867680439943483,0.37777777777777777,0.22999999999999998
100,FC Porto,3752619,2,2,17,0.0,Error,Error,1.6545454545454545,2,3,2.6363636363636362,0,0.28176692040511253,0.45454545454545453,0.520995670995671
101,FC Porto,3752619,3,2,30,0.5520139799999999,Error,Error,1.6794871794871795,2,3,2.5384615384615383,0,0.25905698075535943,0.41025641025641024,0.45054945054945056
102,Aston Villa,3775648,0,1,45,0.037459332,Error,Error,1.6666666666666667,2,3,2.6,3,0.2914056564514634,0.4444444444444444,0.3933333333333333
103,Aston Villa,3775648,1,2,21,0.088589374,Error,Error,1.709090909090909,2,3,2.727272727272727,1,0.27894867352289393,0.43636363636363634,0.525974025974026
104,Aston Villa,3775648,2,2,27,0.246857653,Error,Error,2.287878787878788,3,5,4,0,0.24305490507658217,0.2727272727272727,0.21944444444444444
105,Arsenal WFC,3775648,0,1,45,0.69150461,Error,Error,1.2545454545454546,2,2,2,0,0.29774109672616617,0.7454545454545455,0.7581529581529581
106,Arsenal WFC,3775648,1,2,21,1.541094193,Error,Error,1.4545454545454546,2,3,2.1818181818181817,0,0.2923557818782327,0.5636363636363636,0.5714285714285714
107,Arsenal WFC,3775648,2,2,26,0.8967126480000001,Error,Error,1.5416666666666667,2,3,2.25,0,0.23568222763429383,0.5,0.5924377705627706
108,Arsenal WFC,3775609,0,1,45,1.4125718900000002,Error,Error,1.2181818181818183,1,2,1.9090909090909092,0,0.2985910807989507,0.7818181818181819,0.795021645021645
109,Arsenal WFC,3775609,1,2,26,0.710167542,Error,Error,1.3818181818181818,2,2,2,0,0.2954500357306675,0.6181818181818182,0.66998556998557
110,Arsenal WFC,3775609,2,2,22,0.578417174,Error,Error,1.4487179487179487,2,2,2,0,0.267303681693871,0.5512820512820513,0.6133089133089134
111,West Ham United LFC,3775609,0,1,46,0.155246702,Error,Error,1.4727272727272727,2,2,2,0,0.29490899599513587,0.5272727272727272,0.4753246753246753
112,West Ham United LFC,3775609,1,2,26,0.016119216,Error,Error,1.3777777777777778,2,2,2,0,0.3102225111672818,0.6222222222222222,0.6599999999999999
113,West Ham United LFC,3775609,2,2,21,0.122365699,Error,Error,1.5818181818181818,2,3,2.272727272727273,0,0.2914414705361136,0.45454545454545453,0.5662337662337662
114,Aston Villa,3775633,0,1,48,0.129877059,Error,Error,1.8181818181818181,2,4,3.1818181818181817,4,0.27122573717410664,0.41818181818181815,0.42943722943722945
115,Aston Villa,3775633,1,2,37,0.091935694,Error,Error,1.8909090909090909,2,4,3.1818181818181817,2,0.26080584056444506,0.38181818181818183,0.4181818181818182
116,Aston Villa,3775633,2,2,19,0.0,Error,Error,Error,Error,Error,Error,Error,0.31765841067725015,0.25,0.0
117,Tottenham Hotspur Women,3775633,0,1,45,0.242142035,Error,Error,1.290909090909091,2,2,2,0,0.29750724370631176,0.7090909090909091,0.6997113997113997
118,Tottenham Hotspur Women,3775633,1,2,36,0.065732602,Error,Error,1.4545454545454546,2,2,2,0,0.2817430726624256,0.5454545454545454,0.5808201058201058
119,Tottenham Hotspur Women,3775633,2,2,19,0.213798475,Error,Error,1.3454545454545455,2,2,2,0,0.29463783904646884,0.6545454545454545,0.7234487734487735
120,Brighton & Hove Albion WFC,3775570,0,1,21,0.013761683,Error,Error,1.490909090909091,2,2,2,0,0.2956045663786358,0.509090909090909,0.487012987012987
121,Brighton & Hove Albion WFC,3775570,1,1,24,0.0,Error,Error,1.4727272727272727,2,2,2,0,0.29270018625979194,0.5272727272727272,0.5006493506493507
122,Brighton & Hove Albion WFC,3775570,2,2,17,0.020038933,Error,Error,1.7636363636363637,2,3,2.6363636363636362,0,0.28850734161452224,0.36363636363636365,0.3424242424242424
123,Brighton & Hove Albion WFC,3775570,3,2,30,0.537503274,Error,Error,1.6363636363636365,2,3,2.3333333333333335,0,0.2730023856122627,0.42424242424242425,0.30912698412698414
124,Everton LFC,3775570,0,1,23,0.973912707,Error,Error,1.5454545454545454,2,3,2.4545454545454546,2,0.287088256534357,0.5272727272727272,0.5173160173160173
125,Everton LFC,3775570,1,1,22,0.548537304,Error,Error,1.509090909090909,2,3,2.272727272727273,0,0.286502634740886,0.5272727272727272,0.5523809523809524
126,Everton LFC,3775570,2,2,18,1.13380413,Error,Error,1.4,2,2,2,0,0.2931050343719298,0.6,0.6613997113997113
127,Everton LFC,3775570,3,2,29,0.910878671,Error,Error,1.4871794871794872,2,3,2.3846153846153846,0,0.26410861361299803,0.5641025641025641,0.6045177045177045
128,Chelsea FCW,3775581,0,1,23,0.8641658379999999,Error,Error,1.4,2,2,2,0,0.29785224541849753,0.6,0.5240259740259741
129,Chelsea FCW,3775581,1,1,21,0.64117621,Error,Error,1.4,2,3,2.1818181818181817,0,0.2881786625016073,0.6181818181818182,0.7667388167388167
130,Chelsea FCW,3775581,2,2,19,0.360588853,Error,Error,1.5333333333333334,2,3,2.2,0,0.24699825400709885,0.4857142857142857,0.567970177970178
131,Chelsea FCW,3775581,3,2,29,0.095404847,Error,Error,1.3484848484848484,2,2,2,0,0.28450652686443556,0.6515151515151515,0.653968253968254
132,Aston Villa,3775581,0,1,23,0.0,Error,Error,1.6181818181818182,2,3,2.3636363636363638,0,0.2857014691488055,0.43636363636363634,0.3852813852813853
133,Aston Villa,3775581,1,1,24,0.0,Error,Error,1.6,2,3,2.4545454545454546,0,0.2852260173438005,0.4727272727272727,0.5978354978354978
134,Aston Villa,3775581,2,2,19,0.015560847,Error,Error,1.6666666666666667,2,3,2.7,0,0.30205767875956885,0.4444444444444444,0.38
135,Aston Villa,3775581,3,2,29,0.0,Error,Error,1.8333333333333333,2,3,2.923076923076923,2,0.2553997761549439,0.3076923076923077,0.1717948717948718
136,Reading WFC,3775579,0,1,47,1.098761096,Error,Error,1.2545454545454546,2,2,2,0,0.29768572092832124,0.7454545454545455,0.7681096681096681
137,Reading WFC,3775579,1,2,22,0.341809167,Error,Error,1.5833333333333333,2,3,2.4444444444444446,0,0.3173828803374854,0.5,0.437037037037037
138,Reading WFC,3775579,2,2,27,1.0465094969999997,Error,Error,1.5909090909090908,2,3,2.4166666666666665,0,0.273720108614467,0.4696969696969697,0.446031746031746
139,Brighton & Hove Albion WFC,3775579,0,1,45,0.41942029900000005,Error,Error,1.290909090909091,2,2,2,0,0.2974526584562743,0.7090909090909091,0.7202020202020202
140,Brighton & Hove Albion WFC,3775579,1,2,22,0.137064453,Error,Error,1.4230769230769231,2,2,2,0,0.272358899519681,0.5769230769230769,0.5926739926739927
141,Brighton & Hove Albion WFC,3775579,2,2,27,0.045841258,Error,Error,1.3454545454545455,2,2,2,0,0.2960887166378671,0.6545454545454545,0.7123376623376624
142,Aston Villa,3775544,0,1,45,0.04997223,Error,Error,1.4181818181818182,2,3,2.1818181818181817,0,0.29255563494520276,0.6,0.6441558441558441
143,Aston Villa,3775544,1,2,19,0.97703286,Error,Error,1.7636363636363637,2,3,2.5454545454545454,0,0.2788479260705534,0.36363636363636365,0.2896103896103896
144,Aston Villa,3775544,2,2,32,0.09850943300000001,Error,Error,1.9090909090909092,2,4,3.0833333333333335,0,0.2680886309171683,0.3181818181818182,0.24444444444444444
145,West Ham United LFC,3775544,0,1,46,1.412278388,Error,Error,1.290909090909091,2,2,2,0,0.2968108078236459,0.7090909090909091,0.7248917748917749
146,West Ham United LFC,3775544,1,2,18,0.232422309,Error,Error,1.7454545454545454,2,4,3,2,0.2810775842110892,0.41818181818181815,0.3303030303030303
147,West Ham United LFC,3775544,2,2,32,0.8654523120000002,Error,Error,1.5,2,3,2.25,0,0.27377207800032327,0.5303030303030303,0.7414021164021164
148,Manchester United,3775622,0,1,18,0.8834556339999999,Error,Error,1.490909090909091,2,2,2,0,0.29193619362255674,0.509090909090909,0.47813852813852814
149,Manchester United,3775622,1,1,27,0.334444417,Error,Error,1.490909090909091,2,2,2,0,0.2959213689481359,0.509090909090909,0.4510822510822511
150,Manchester United,3775622,2,2,17,0.956229179,Error,Error,1.6,2,3,2.4545454545454546,0,0.28709292836367245,0.45454545454545453,0.5116883116883116
151,Manchester United,3775622,3,2,31,0.5517613459999999,Error,Error,1.6282051282051282,2,3,2.5384615384615383,0,0.25894025311528407,0.44871794871794873,0.4805860805860806
152,Tottenham Hotspur Women,3775622,0,1,18,0.05668291,Error,Error,1.5636363636363637,2,3,2.272727272727273,0,0.2966063100106684,0.4727272727272727,0.3242424242424242
153,Tottenham Hotspur Women,3775622,1,1,27,0.0,Error,Error,1.4,2,2,2,0,0.29388903203666517,0.6,0.6344877344877344
154,Tottenham Hotspur Women,3775622,2,2,17,0.027544137,Error,Error,1.6545454545454545,2,3,2.6363636363636362,0,0.2832123625315366,0.45454545454545453,0.5051948051948052
155,Tottenham Hotspur Women,3775622,3,2,30,0.0744696,Error,Error,1.5,2,3,2.1666666666666665,0,0.27703112654237694,0.5151515151515151,0.5538359788359788
156,Birmingham City WFC,3775553,0,1,45,0.78535586,Error,Error,1.378787878787879,2,2,2,0,0.2820092409123782,0.6212121212121212,0.6466931216931217
157,Birmingham City WFC,3775553,1,2,18,0.073459457,Error,Error,1.5454545454545454,2,3,2.1818181818181817,0,0.2919287921702928,0.4727272727272727,0.34805194805194806
158,Birmingham City WFC,3775553,2,2,32,0.114712834,Error,Error,1.5,2,3,2.3333333333333335,0,0.2807358190324444,0.5303030303030303,0.5773809523809523
159,West Ham United LFC,3775553,0,1,49,0.513399641,Error,Error,1.3636363636363635,2,2,2,0,0.2976900285893191,0.6363636363636364,0.561038961038961
160,West Ham United LFC,3775553,1,2,18,0.21890996299999999,Error,Error,1.4727272727272727,2,3,2.1818181818181817,0,0.2931611086970593,0.5454545454545454,0.580952380952381
161,West Ham United LFC,3775553,2,2,32,0.60713759,Error,Error,1.5909090909090908,2,3,2.3333333333333335,0,0.2796577949342463,0.45454545454545453,0.5222222222222223
162,Arsenal WFC,3775584,0,1,46,2.037013623,Error,Error,1.2,2,2,2,0,0.2998549025797458,0.8,0.7665223665223665
163,Arsenal WFC,3775584,1,2,16,0.744601408,Error,Error,1.3818181818181818,2,2,2,0,0.293883310977058,0.6181818181818182,0.6610389610389611
164,Arsenal WFC,3775584,2,2,31,1.268450217,Error,Error,1.4615384615384615,2,2,2,0,0.2714446974002992,0.5384615384615384,0.5311965811965812
165,Birmingham City WFC,3775584,0,1,45,0.0,Error,Error,1.5818181818181818,2,3,2.3636363636363638,0,0.2913174290107249,0.45454545454545453,0.4564935064935065
166,Birmingham City WFC,3775584,1,2,16,0.010909359,Error,Error,1.6666666666666667,2,3,2.5,1,0.3062953048043397,0.4444444444444444,0.5033333333333333
167,Birmingham City WFC,3775584,2,2,33,0.088382429,Error,Error,1.5454545454545454,2,3,2.3333333333333335,0,0.2739939885339881,0.5,0.714484126984127
168,Reading WFC,3775618,0,1,45,0.436035788,Error,Error,1.3272727272727274,2,2,2,0,0.2977963391203098,0.6727272727272727,0.6233766233766234
169,Reading WFC,3775618,1,2,26,0.736503814,Error,Error,1.5769230769230769,2,3,2.3846153846153846,0,0.26354956294542886,0.46153846153846156,0.5418192918192918
170,Reading WFC,3775618,2,2,24,0.072980716,Error,Error,1.3272727272727274,2,2,2,0,0.29464326635784205,0.6727272727272727,0.7266233766233766
171,Birmingham City WFC,3775618,0,1,47,0.044455951,Error,Error,1.309090909090909,1,2,1.8181818181818181,3,0.29516285813152177,0.6909090909090909,0.7845598845598846
172,Birmingham City WFC,3775618,1,2,26,0.190835652,Error,Error,1.709090909090909,2,3,2.6363636363636362,0,0.284099129111085,0.41818181818181815,0.44545454545454544
173,Birmingham City WFC,3775618,2,2,23,0.0,Error,Error,1.8,2,4,2.909090909090909,0,0.27531320049557195,0.38181818181818183,0.4510822510822511
174,Aston Villa,3775641,0,1,45,0.488894263,Error,Error,1.2181818181818183,1,2,1.8181818181818181,0,0.29806837424945143,0.7818181818181819,0.7891774891774892
175,Aston Villa,3775641,1,2,16,0.092499551,Error,Error,1.5636363636363637,2,3,2.5454545454545454,1,0.28443256384718196,0.5272727272727272,0.5909090909090909
176,Aston Villa,3775641,2,2,32,0.29016128,Error,Error,1.4487179487179487,2,2,2,0,0.2654554444623815,0.5512820512820513,0.5927960927960928
